date,open,high,low,close,volume,ao,cmo,fisht,macd,mom,ppo,roc,rsi,stc,stoch,trix,tsi,williams_r,ema,wma,er,psar,tr,donchian,tp,Position,Action,Holdings,Cash,Balance,Returns
2019-09-15 11:59:00,10298.9,10298.9,10294.99,10279.353662458116,7.207,2.94029412,17.94604660183039,3.90929888,0.14471691,16.51,0.00140607,0.0929322,55.24056598,97.44,88.8834476,-0.0026650261887053,0.21181278,-11.1165524,10293.413881642731,10294.34533333,0.83341747,10279.35366246,22.81992565,10297.6,10291.08122082,-1,0,-92514.18296212304,194482.51569092763,101968.33272880458,0.0021171585854395914
2019-09-15 12:46:00,10302.08,10306.78,10300.79,10293.7434,6.763,1.33735294,17.656258164016965,0.03125104,1.51686034,-3.85,0.01472642,-0.05712651,58.09604791,0.0,60.01088139,0.004232434526786,9.80189681,-39.98911861,10295.871021678298,10301.07933333,0.13804231,10293.7434,13.25,10304.805,10300.4378,-1,0,-92643.6906,194482.51569092763,101838.82509092762,-0.0012700770367737415
2019-09-15 15:11:00,10276.24,10284.04,10273.59,10272.0539534784,13.578,-6.36029412,9.251584366709432,0.62911772,-3.87314607,3.77,-0.03766337,0.01915957,50.1829932,18.69,100.0,-0.0066346620420287,-18.82108197,-0.0,10289.948964517176,10278.72333333,0.13664371,10272.05395348,12.88222448,10284.47,10276.56131783,-1,0,-92448.4855813056,194482.51569092763,102034.03010962202,0.0019168035228225163
2019-09-15 16:22:00,10301.72,10305.28,10301.69,10313.792569232102,22.574,-5.06479412,-15.78061720964032,-1.65691793,-0.82987335,-13.48,-0.00805084,-0.14051599,45.00557707,0.0,27.55482002,0.002960479712965,-3.87073002,-72.44517998,10306.010528229926,10304.16177778,0.52945797,10313.79256923,13.8628547,10310.725,10306.92085641,1,1,92824.13312308892,8834.249444749788,101658.38256783871,-0.0036815907533960003
2019-09-15 16:39:00,10315.0,10315.0,10304.69,10300.38,23.098,4.94229412,23.7204686297079,0.05812639,2.25188304,-0.21,0.02185582,0.05240444,60.36485078,92.09,64.91108071,0.0024259071465231,14.33825852,-35.08891929,10301.352206886744,10305.99044444,0.0089172,10300.38,10.31,10307.69,10306.69,1,0,92703.42,8834.249444749788,101537.66944474979,-0.0011874389503331564
2019-09-15 18:21:00,10292.52,10292.56,10286.39,10295.6556718336,14.478,-3.06538235,-26.01775001445594,-0.97880041,-0.64231428,-6.07,-0.00624191,-0.03022499,40.28957314,50.59,16.1387632,0.0001610596248533,-5.68443092,-83.8612368,10290.555770702676,10289.10133333,0.33115112,10295.65567183,9.99369344,10290.88,10291.53522394,1,0,92660.9010465024,8834.249444749788,101495.15049125219,-0.00041875053593514274
2019-09-15 21:56:00,10290.54,10290.54,10287.59,10300.27463397238,12.249,-14.5025,-41.654240936281,-3.9707423,-4.24312801,-18.44,-0.04119917,-0.18673059,33.88555059,0.0,9.94897959,0.0002946399979523,-23.64501088,-90.05102041,10300.23327686577,10290.28333333,0.80034722,10300.27463397,14.78376043,10301.915,10292.80154466,-1,-1,-92702.47170575142,194239.19285625263,101536.72115050121,0.0004095827145219106
2019-09-16 06:31:00,10295.18,10297.91,10293.91,10302.156266165424,17.992,-4.78661765,-30.730198805388685,-3.00021348,-0.9088156,-9.78,-0.00882286,-0.08403378,39.32684191,0.0,19.84463277,0.0014113470030543,-8.5280635,-80.15536723,10299.87401429584,10298.30422222,0.61355082,10302.15626617,9.15802973,10300.99,10297.99208872,-1,0,-92719.40639548883,194239.19285625263,101519.7864607638,-0.0001667838939993355
2019-09-16 12:13:00,10179.92,10186.01,10172.9,10159.47,16.684,7.51852941,33.961802345190065,0.4247894,3.38603536,19.43,0.03331,0.09841929,63.54677424,33.42,78.46097202,0.0035189967638504,11.42215444,-21.53902798,10161.43700159343,10169.75222222,0.41437407,10159.47,26.54,10173.05,10172.79333333,-1,0,-91435.23,194239.19285625263,102803.96285625263,0.012649518288586523
2019-09-16 12:51:00,10155.85,10157.01,10155.0,10130.565619435398,16.458,-4.71061765,18.22424352242276,2.0726108,-1.90287166,19.49,-0.01875086,0.17094658,55.29206508,20.57,93.51821993,-0.0032655897782699,-5.77420674,-6.48178007,10149.695797435948,10146.92888889,0.48016753,10130.56561944,27.45706309,10150.25,10147.52520648,-1,0,-91175.09057491858,194239.19285625263,103064.10228133405,0.0025304416080259816
2019-09-16 15:28:00,10154.07,10156.0,10153.59,10145.8354,27.529,5.78873529,33.56884838015392,0.68336389,2.87721905,3.29,0.02835162,0.05674743,62.70340433,48.25,96.37883008,0.0042123481520865,15.03441308,-3.62116992,10145.24467897918,10151.62222222,0.16376307,10145.8354,10.38,10153.02,10151.80846667,1,1,101458.35399999999,1468.3202562526421,102926.67425625263,-0.0013334228120115167
2019-09-16 17:07:00,10151.48,10152.49,10151.0,10158.021536000002,11.979,2.43747059,-2.1393846346114707,-0.18092303,1.33441433,0.73,0.01314514,-0.04391428,50.66501282,52.25,46.72897196,0.0030477775718822,9.79046535,-53.27102804,10148.492000273329,10153.06711111,0.02440655,10158.021536,7.2732,10152.11,10153.83717867,-1,-1,-101580.21536000002,204628.75097625266,103048.53561625264,0.001183962863665606
2019-09-16 17:50:00,10139.53,10141.83,10138.29,10135.0822,20.447,-5.92811765,-6.883549043497086,-1.29435897,-1.26360667,-2.99,-0.01246136,-0.04209642,46.99439928,0.0,40.15518914,0.0011886309963553,-11.74851237,-59.84481086,10139.100888855455,10137.39888889,0.18864353,10135.0822,6.86,10142.32,10138.40073333,1,1,101350.82200000001,1927.1069762526313,103277.92897625265,0.0022260710317539177
2019-09-16 19:03:00,10130.6,10130.89,10128.85,10140.023348444158,25.735,2.14058824,-7.076892596690408,-1.5548009,1.22101215,-7.25,0.01205163,-0.05919092,48.63015732,100.0,17.41654572,0.0012409986080738,8.71388739,-82.58345428,10133.018757784108,10132.68377778,0.34376482,10140.02334844,11.83675366,10135.46,10133.25444948,1,0,101400.23348444157,1927.1069762526313,103327.3404606942,0.00047843217743959
2019-09-16 19:11:00,10135.65,10136.89,10134.78,10130.843091635104,11.331,9.06326471,25.805796760132736,2.40914238,2.62388297,13.83,0.02590141,0.11683881,61.02231945,100.0,73.11883757,-0.0004998228903705,18.88900174,-26.88116243,10132.98773632466,10135.48866667,0.4905995,10130.84309164,7.87454461,10137.435,10134.17103055,1,0,101308.43091635105,1927.1069762526313,103235.53789260368,-0.0008884634761837152
2019-09-16 23:39:00,10236.75,10243.49,10236.75,10229.69208,15.299,-2.96976471,12.06218696261176,0.4451915,-0.88648535,9.05,-0.00865793,0.00058581,53.82354087,0.41,87.2382199,0.0012095501683176,-3.64031877,-12.7617801,10237.271327190268,10236.98622222,0.3308958,10229.69208,14.337,10244.645,10236.64402667,1,0,102296.9208,1927.1069762526313,104224.02777625264,0.009575093071896317
2019-09-17 01:05:00,10215.01,10216.58,10208.92,10194.39,22.149,-9.34102941,7.040584050371088,-0.28509579,-3.79042215,-6.8,-0.03712573,-0.04610731,50.67083285,0.96,57.7746077,-0.0037411205665416,-15.11269939,-42.2253923,10212.97450316335,10203.46622222,0.15138023,10194.39,7.66,10209.575,10206.63,-1,-1,-101943.9,205814.90697625262,103871.00697625263,-0.003387134497986159
2019-09-17 04:56:00,10200.66,10201.07,10196.05,10192.65,12.175,-4.33170588,-17.507960812024915,-1.34673633,-1.0652279,-6.89,-0.0104428,-0.13564468,43.83058001,0.0,20.24291498,0.0024424945209106,-6.08501442,-79.75708502,10199.004933808805,10197.17688889,0.27051433,10192.65,5.54351054,10203.86,10196.59,1,1,101926.5,1961.9069762526196,103888.40697625262,0.00016751546467603064
2019-09-17 10:29:00,10181.0,10181.0,10177.51,10181.1457562624,10.986,2.81211765,8.378546571072416,-0.19549255,1.35273333,0.6,0.01329338,0.01473989,54.56933125,95.51,48.80546075,0.0018085093153429,11.07088449,-51.19453925,10174.907420377242,10177.704,0.03157895,10181.14575626,3.94682944,10178.075,10179.88525209,-1,-1,-101811.457562624,205584.8221015006,103773.36453887662,-0.0011073654965399595
2019-09-17 15:05:00,10210.3,10210.85,10204.25,10199.1346,18.044,-5.14855882,6.714686437066479,1.56386933,-2.474296,5.6,-0.02424211,0.06323622,49.02330014,17.28,61.66807077,-0.0034325650065804,-15.51249977,-38.33192923,10210.626313572451,10203.63888889,0.7310705,10199.1346,11.87,10209.1,10204.74486667,-1,0,-101991.34599999999,205584.8221015006,103593.47610150062,-0.0017334740776242463
2019-09-17 15:18:00,10200.23,10203.11,10199.31,10221.5171157888,18.361,-5.94035294,-31.376345627974928,-1.76557739,-1.67746991,-18.81,-0.01642424,-0.05279955,38.30874967,80.34,14.39071567,-0.0012076009143852,-6.82324721,-85.60928433,10216.20409480622,10210.29177778,0.62637363,10221.51711579,23.85556064,10212.235,10207.9790386,-1,0,-102215.17115788799,205584.8221015006,103369.65094361262,-0.0021606105549416793
2019-09-17 16:46:00,10241.69,10243.02,10236.74,10246.268417356632,26.825,-5.75676471,-1.956868883243274,-1.22924163,-1.48485306,-5.07,-0.01449676,-0.10017558,48.68624433,0.0,34.29530201,0.0004332604463717,-7.43909041,-65.70469799,10242.39009710615,10238.87377778,0.21881744,10246.26841736,11.54092881,10246.41,10242.00947245,-1,0,-102462.68417356632,205584.8221015006,103122.1379279343,-0.0023944456948330373
2019-09-17 18:23:00,10220.47,10222.66,10216.0,10215.927341369345,13.708,-6.36373529,-17.27695905018839,0.29518164,-3.27382205,-4.72,-0.0320267,-0.01751847,41.29458561,54.88,15.56064073,-0.0051271411970655,-17.00525684,-84.43935927,10227.419186730102,10218.11733333,0.1615332,10215.92734137,7.04318607,10225.455,10218.19578046,1,1,102159.27341369345,1266.2752741137228,103425.54868780717,0.002942246601645404
2019-09-17 21:59:00,10215.91,10216.01,10212.18,10222.354650474965,18.051,-11.75547059,-22.636462403749245,-1.97161154,-4.41207197,-22.33,-0.04317274,-0.16599603,39.73334263,0.0,36.33556356,-0.0012197799846129,-21.50854508,-63.66443644,10221.059435909012,10210.51422222,0.60269906,10222.35465047,12.87405608,10217.49,10216.84821682,-1,-1,-102223.54650474965,205713.36828361303,103489.82177886338,0.0006214430754456966
2019-09-18 02:39:00,10224.69,10226.98,10224.01,10215.384270509683,20.626,5.71602941,17.204757671298772,0.95204924,2.98018396,11.68,0.02915563,0.08162123,58.69423781,99.65,66.10249177,0.0035828244777422,18.52185552,-33.89750823,10217.932233255378,10226.60911111,0.44819647,10215.38427051,11.96503009,10228.745,10222.12475684,-1,0,-102153.84270509683,205713.36828361303,103559.5255785162,0.0006735328987401887
2019-09-18 04:31:00,10210.93,10210.93,10208.8,10201.062199999998,19.214,-2.31967647,17.74766475653714,0.57801719,-1.4576609,5.92,-0.01428045,0.0568443,53.6307855,52.88,81.89054726,-0.0033088270673667,-12.83637593,-18.10945274,10209.565564592722,10206.16288889,0.37948718,10201.0622,10.05,10205.905,10206.93073333,-1,0,-102010.62199999999,205713.36828361303,103702.74628361304,0.0013829795404794165
2019-09-18 07:05:00,10198.07,10201.0,10197.86,10190.898410541817,16.069,2.63067647,33.664242724427154,3.22055161,0.38932065,8.85,0.00381835,0.10686833,60.9279811,88.0,100.0,-0.0014912788779106,2.44383966,-0.0,10195.874945068745,10197.79377778,0.59356137,10190.89841054,11.44362438,10198.0,10196.58613685,1,1,101908.98410541817,1895.4000727766834,103804.38417819486,0.0009800887461923933
2019-09-19 05:19:00,9854.87,9855.56,9846.25,9864.078912912575,13.161,-20.81058824,-31.736189455916847,-2.98119715,-8.32726388,-16.87,-0.08439415,-0.19017224,35.97584314,0.0,14.75555556,-0.005060720219376,-25.27672277,-85.24444444,9871.787921338522,9853.77911111,0.43090677,9864.07891291,21.49452794,9879.01,9855.2963043,-1,-1,-98640.78912912575,199176.9783310282,100536.18920190244,-0.03148417094486204
2019-09-19 07:12:00,9860.2,9861.12,9858.0,9862.54096856,17.852,-9.82611765,-15.362303509817446,-1.8429376,-3.52774007,-4.51,-0.03576279,-0.01054648,41.17775476,0.0,45.49808429,-0.0038122365170787,-25.63469177,-54.50191571,9867.81835511157,9859.25577778,0.27349909,9862.54096856,5.3432984,9860.54,9860.55365619,1,1,98625.40968560001,1926.1589598281716,100551.56864542818,0.00015297420409339637
2019-09-19 09:01:00,9883.69,9885.0,9882.06,9893.920077523968,11.863,4.00847059,-22.4260547934036,-2.62678678,1.88455396,-9.87,0.01906334,-0.11643338,44.86278734,12.73,3.68144252,0.0049125102798879,12.36228111,-96.31855748,9881.198922326794,9887.00244444,0.41522928,9893.92007752,12.32299742,9888.715,9886.99335917,1,0,98939.20077523967,1926.1589598281716,100865.35973506785,0.003120698104135758
2019-09-19 10:31:00,9834.77,9840.89,9834.77,9828.28023696,18.018,-5.16494118,-3.954536887621373,0.67146422,-3.23350407,6.49,-0.03284803,0.01056941,46.78272491,14.02,61.05216622,-0.0042653540903641,-12.43919612,-38.94783378,9847.320619278513,9840.17377778,0.14438265,9828.28023696,13.044248,9848.195,9834.64674565,1,0,98282.80236959999,1926.1589598281716,100208.96132942816,-0.006507669306526824
2019-09-19 11:42:00,9843.0,9847.73,9842.19,9821.04148,12.5,-5.43902941,-6.759343658501256,1.70249278,-4.35156144,2.19,-0.04419388,0.14356822,44.89745071,28.62,80.02163722,-0.0071061266399219,-15.69066953,-19.97836278,9852.944586926336,9841.39311111,0.10503597,9821.04148,27.204,9853.735,9836.98716,1,0,98210.4148,1926.1589598281716,100136.57375982817,-0.0007223662299225002
2019-09-19 11:46:00,9842.81,9844.01,9840.98,9847.072624341226,18.303,-13.32508824,-9.367766960027536,-0.0791603,-6.5923623,-9.02,-0.06694354,-0.21546851,43.60149544,0.18,49.03014723,-0.0069238466442079,-22.13763704,-50.96985277,9854.592403553675,9837.24644444,0.18438267,9847.07262434,7.82066419,9849.21,9844.02087478,1,0,98470.72624341227,1926.1589598281716,100396.88520324044,0.00259956411167623
2019-09-19 14:44:00,9855.11,9856.08,9854.5,9860.93768,20.387,-0.21955882,-0.3863916819369135,0.34155242,-0.75963175,1.09,-0.00770731,0.0178616,48.48085558,100.0,50.55350554,-0.0032329983800666,-6.48725924,-49.44649446,9862.377559602915,9855.52466667,0.04505994,9860.93768,6.958,9855.225,9857.17256,-1,-1,-98609.3768,199144.91255982817,100535.53575982817,0.0013810244840469952
2019-09-19 15:55:00,9870.0,9873.72,9868.8,9929.05619385728,11.528,-38.98173529,-55.58792917011088,-2.97663525,-20.38070177,-55.25,-0.20564948,-0.53060501,24.61521119,0.9,3.60254297,-0.027708255490594,-43.64777321,-96.39745703,9939.195135789034,9878.998,0.85039249,9929.05619386,65.31847158,9911.27,9890.52539795,1,1,99290.56193857279,563.7886826825852,99854.35062125538,-0.006775565807895959
2019-09-19 18:45:00,10023.23,10027.0,10021.47,10047.0464,14.373,1.08408824,-5.112761377952787,-0.43613153,0.16882248,7.56,0.00168357,0.0702707,47.89185599,100.0,26.38488633,-0.0024919739385028,0.87501367,-73.61511367,10037.842765957666,10028.66288889,0.10803087,10047.0464,26.495,10034.95,10031.8388,1,0,100470.46399999999,563.7886826825852,101034.25268268258,0.011816230881141426
2019-09-19 21:23:00,10239.27,10270.0,10234.64,10275.0186,35.28,-1.19129412,-14.392916255735,-0.78850348,2.61109679,-8.22,0.02543916,-0.07021036,47.60382777,12.69,63.05452865,0.0080583533315203,15.04685985,-36.94547135,10256.50579348189,10266.39022222,0.2552795,10275.0186,41.59,10256.28,10259.8862,1,0,102750.18599999999,563.7886826825852,103313.97468268257,0.02256385274764092
2019-09-20 04:19:00,10205.84,10206.54,10204.89,10192.4980468096,17.799,-2.77661765,5.327717699214986,1.25948637,-0.79103044,8.45,-0.00775226,0.05676933,51.52402744,0.92,77.70573566,0.000864427430309,-4.13355333,-22.29426434,10201.564857109604,10202.92911111,0.30341113,10192.49804681,15.12271616,10208.93,10201.30934894,1,0,101924.98046809601,563.7886826825852,102488.7691507786,-0.007987356351727891
2019-09-20 05:46:00,10171.11,10171.11,10169.19,10162.813797356415,13.538,-2.56752941,5.80037315153709,1.3501003,-0.71367235,4.12,-0.00701767,0.02537392,51.16455215,42.57,88.18418766,-0.0012457072861428,-3.60850269,-11.81581234,10170.108324214509,10169.36711111,0.20156556,10162.81379736,8.87361983,10169.585,10167.70459912,1,0,101628.13797356415,563.7886826825852,102191.92665624674,-0.002896341686913504
2019-09-20 11:41:00,10155.07,10155.07,10153.28,10160.745453302095,17.845,-17.29405882,-54.95299911602444,-4.15721118,-7.72269721,-10.37,-0.07596325,-0.14152145,26.17469316,0.0,4.1191067,-0.0099071045824634,-41.67566143,-95.8808933,10175.822538016975,10155.61377778,0.873631,10160.7454533,8.96934917,10163.925,10156.3651511,-1,-1,-101607.45453302095,203778.6977487245,102171.24321570354,-0.00020239798993884161
2019-09-20 14:00:00,10180.9,10180.9,10170.76,10164.059338199222,24.486,-0.24952941,13.65422842096527,1.07591652,-0.76030864,2.54,-0.00747693,0.07517251,53.57897073,100.0,48.04585722,-0.0026563848758549,-5.20737143,-51.95414278,10170.327611588567,10168.51111111,0.10308442,10164.0593382,17.64158891,10173.09,10171.90644607,-1,0,-101640.59338199222,203778.6977487245,102138.10436673227,-0.00032434614602180477
2019-09-20 17:42:00,10116.64,10120.07,10116.33,10135.6564,13.614,-12.64561765,-22.606310946274444,-0.65648505,-5.7564031,-2.26,-0.05683726,-0.16618509,38.70106054,31.06,27.29948492,-0.0073746079665519,-21.97206331,-72.70051508,10135.57888807142,10120.62511111,0.05185865,10135.6564,19.87,10122.61,10124.0188,-1,0,-101356.564,203778.6977487245,102422.13374872449,0.002780836630493945
2019-09-20 18:57:00,10166.3,10169.0,10164.28,10157.07,13.339,-9.57094118,-16.278744241001593,-1.47774246,-2.84132499,-8.23,-0.02794004,-0.08620817,42.74904242,0.0,35.30852106,0.0001331571504132,-15.85152696,-64.69147894,10169.024727487147,10163.97688889,0.25904942,10157.07,4.72,10169.535,10163.45,-1,0,-101570.7,203778.6977487245,102207.99774872449,-0.002090719966109526
2019-09-21 04:51:00,10100.62,10100.72,10098.48,10081.290616,11.639,-3.85744118,4.855468329251629,0.14349654,-1.2791683,0.82,-0.01266857,-0.04008806,51.37925307,0.84,60.23178808,0.0004808303399916,-4.40760788,-39.76821192,10095.984781787003,10094.28622222,0.01643945,10081.290616,19.8108,10100.11,10093.496872,1,1,100812.90616,2152.8854287244903,102965.79158872449,0.0074142323173477425
2019-09-21 08:53:00,10039.83,10039.83,10032.35,10026.46933275099,10.831,-1.93747059,4.93899109337213,1.96323307,-0.46400448,13.31,-0.00462514,0.0890861,51.03708852,50.33,66.92270763,-0.0009313927058774,-2.54828175,-33.07729237,10031.3566371694,10032.99955556,0.56326703,10026.46933275,14.19029049,10034.695,10032.88311092,1,0,100264.6933275099,2152.8854287244903,102417.57875623439,-0.005324222967952513
2019-09-21 13:20:00,9972.11,9977.76,9970.21,9966.136341545804,18.017,-2.84402941,4.715110152777003,1.95062688,-2.93166358,14.02,-0.02938252,0.1379057,49.09745319,79.66,82.05709107,-0.0070797283912916,-11.86898168,-17.94290893,9983.487829509466,9976.02022222,0.45109395,9966.13634155,13.27850939,9979.48,9971.36878052,-1,-1,-99661.36341545804,201475.61225964056,101814.24884418253,-0.005890882399083644
2019-09-21 16:03:00,10048.37,10049.61,10028.05,10015.88,12.851,14.9885,11.926007662568749,0.13469047,6.45100452,0.82,0.06438716,0.07035226,57.07910393,91.55,36.08064038,0.0087385332249524,20.57836743,-63.91935962,10010.803860946147,10028.09066667,0.01533283,10015.88,21.56,10032.745,10031.18,1,1,100158.79999999999,1158.0122596405854,101316.81225964057,-0.004885726606923497
2019-09-21 18:11:00,9980.78,9985.0,9980.72,9997.18581829226,15.067,-6.18982353,-19.83925092158474,-1.86673213,-1.54660306,-18.45,-0.01547819,-0.09565979,42.02399894,31.46,14.94401378,-0.0006507891059637,-6.08706888,-85.05598622,9993.51014889938,9988.93355556,0.42936933,9997.18581829,18.09424255,9992.33,9987.63527276,1,0,99971.8581829226,1158.0122596405854,101129.87044256319,-0.0018451213861557124
2019-09-21 21:43:00,9970.65,9974.0,9969.85,9987.81939872,14.057,2.53744118,-18.23328423114849,-0.95622212,1.48690766,-4.39,0.01490322,-0.03367624,45.07398839,98.65,21.16267211,0.0009464440413618,9.0277413,-78.83732789,9977.474128302389,9979.38088889,0.20258422,9987.81939872,18.851488,9979.655,9977.22313291,1,0,99878.1939872,1158.0122596405854,101036.20624684058,-0.0009261773530680628
2019-09-22 12:51:00,10038.4,10038.4,10037.0,10021.627504,5.855,1.32273529,17.97843340055075,0.53077516,2.28277016,5.38,0.02275627,0.04963576,57.95040551,0.0,98.1450253,0.0070548998521796,8.91909327,-1.8549747,10023.201406168646,10033.10644444,0.21434263,10021.627504,17.4576,10039.02,10032.34250133,1,0,100216.27504000001,1158.0122596405854,101374.2872996406,0.0033461376407389267
2019-09-22 14:39:00,9972.0,9972.89,9967.07,9955.66,12.332,-14.42782353,-15.910665162459225,-1.90369621,-4.82879026,-10.93,-0.04841335,-0.17956935,42.17630492,0.0,33.54895619,-0.0017176556727695,-20.29648096,-66.45104381,9976.980516297272,9965.19955556,0.34081696,9955.66,5.82,9976.27,9965.20666667,-1,-1,-99556.6,200271.2122596406,100714.61225964059,-0.006507321112405401
2019-09-22 17:58:00,9988.02,10001.17,9988.02,9976.68004437072,11.878,10.24432353,29.488536449019648,3.35672971,3.06791526,21.15,0.03073005,0.19002813,61.62600165,100.0,83.75042852,0.0008593661519947,10.50691505,-16.24957148,9981.993744144083,9989.05355556,0.41939322,9976.68004437,25.60059109,9993.085,9988.62334812,-1,0,-99766.8004437072,200271.2122596406,100504.4118159334,-0.002087089837225357
2019-09-22 21:29:00,10009.67,10011.06,10007.65,10020.37450807173,8.965,-21.33538235,-44.30865410226667,-4.41042841,-7.6206037,-15.94,-0.07599159,-0.15519649,32.300456,0.0,7.6986755,-0.0059160507470511,-24.80355296,-92.3013245,10033.485227590914,10016.88444444,0.60932722,10020.37450807,15.05313509,10026.21,10013.02816936,-1,0,-100203.74508071732,200271.2122596406,100067.46717892328,-0.004347516980750596
2019-09-22 21:31:00,10015.94,10016.94,10013.0,10025.12891886208,10.354,-20.48361765,-41.459755673961794,-3.63735217,-7.22104542,-11.18,-0.0719898,-0.22893463,33.88105718,0.0,5.87096774,-0.004975514963331,-22.35585891,-94.12903226,10035.135475620144,10019.47777778,0.51331497,10025.12891886,14.81114858,10028.885,10018.35630629,-1,0,-100251.2891886208,200271.2122596406,100019.9230710198,-0.00047512052861764645
2019-09-23 04:42:00,9974.3,9975.36,9973.9,9966.41778,6.59,1.91979412,33.97558439433215,1.93458881,1.11737891,6.08,0.01120804,0.08538433,62.56015717,1.91,87.2985782,0.0023838263840322,8.0385286,-12.7014218,9965.48778158573,9970.86111111,0.48330684,9966.41778,9.149,9973.625,9971.89259333,-1,0,-99664.1778,200271.2122596406,100607.03445964059,0.005869944413013668
2019-09-23 05:44:00,9950.94,9951.42,9939.58,9960.77839104,28.491,10.43935294,-8.213600014445953,-1.85472884,6.19711489,-12.92,0.0623072,-0.10375517,50.18918669,41.78,27.00825011,0.0125377520324128,18.8522419,-72.99174989,9935.925214055913,9952.45288889,0.2896861,9960.77839104,22.110416,9951.095,9950.59279701,1,1,99607.7839104,1055.6444388405944,100663.4283492406,0.0005605362478170104
